PurchaseID,ProductID,Quantity
PU04061,PR00025,27
PU04062,PR00038,38
PU04063,PR00740,8
PU04064,PR00168,1
PU04065,PR00545,8
PU04066,PR00862,9
PU04067,PR00096,49
PU04068,PR00686,36
PU04069,PR00613,26
PU04070,PR00101,21
PU04071,PR00616,48
PU04072,PR00034,28
PU04073,PR00813,44
PU04074,PR00124,46
PU04075,PR00530,32
PU04076,PR00347,21
PU04077,PR00268,38
PU04078,PR00124,34
PU04079,PR00517,30
PU04080,PR00179,49
PU04081,PR00463,34
PU04082,PR00096,12
PU04083,PR00279,2
PU04084,PR00817,35
PU04085,PR00202,49
PU04086,PR00764,29
PU04087,PR00600,21
PU04088,PR00492,9
PU04089,PR00539,21
PU04090,PR00831,36
PU04091,PR00601,42
PU04092,PR00200,32
PU04093,PR00288,48
PU04094,PR00977,29
PU04095,PR00988,31
PU04096,PR00607,42
PU04097,PR00752,32
PU04098,PR00526,33
PU04099,PR00883,29
PU04100,PR00695,2
PU04101,PR00823,31
PU04102,PR00237,47
PU04103,PR00149,41
PU04104,PR00840,11
PU04105,PR00079,27
PU04106,PR00157,36
PU04107,PR00669,30
PU04108,PR00101,9
PU04109,PR00728,31
PU04110,PR00993,23
PU04111,PR00427,28
PU04112,PR00701,16
PU04113,PR00489,45
PU04114,PR00372,25
PU04115,PR00634,8
PU04116,PR00343,2
PU04117,PR00241,34
PU04118,PR00450,30
PU04119,PR00364,19
PU04120,PR00609,40
PU04121,PR00333,30
PU04122,PR00616,8
PU04123,PR00236,11
PU04124,PR00564,28
PU04125,PR00291,25
PU04126,PR00235,23
PU04127,PR00496,4
PU04128,PR00335,40
PU04129,PR00893,42
PU04130,PR00564,14
PU04131,PR00771,24
PU04132,PR00366,34
PU04133,PR00424,49
PU04134,PR00949,35
PU04135,PR00203,19
PU04136,PR00984,44
PU04137,PR00807,35
PU04138,PR00298,36
PU04139,PR00212,8
PU04140,PR00940,38
PU04141,PR00824,43
PU04142,PR00989,48
PU04143,PR00425,2
PU04144,PR00290,2
PU04145,PR00508,31
PU04146,PR00329,27
PU04147,PR00429,21
PU04148,PR00679,40
PU04149,PR00585,5
PU04150,PR00196,32
PU04151,PR00294,33
PU04152,PR00743,33
PU04153,PR00375,9
PU04154,PR00350,33
PU04155,PR00889,20
PU04156,PR00208,29
PU04157,PR00505,14
PU04158,PR00010,9
PU04159,PR00550,27
PU04160,PR00823,35
PU04161,PR00962,20
PU04162,PR00547,18
PU04163,PR00291,25
PU04164,PR00952,13
PU04165,PR00123,37
PU04166,PR00929,42
PU04167,PR00231,25
PU04168,PR00223,5
PU04169,PR00087,38
PU04170,PR00837,18
PU04171,PR00170,19
PU04172,PR00069,12
PU04173,PR00777,31
PU04174,PR00733,11
PU04175,PR00407,6
PU04176,PR00939,50
PU04177,PR00370,27
PU04178,PR00953,26
PU04179,PR00654,11
PU04180,PR00308,38
PU04181,PR00309,21
PU04182,PR00605,1
PU04183,PR00510,50
PU04184,PR00867,34
PU04185,PR00145,4
PU04186,PR00196,44
PU04187,PR00972,39
PU04188,PR00808,19
PU04189,PR00677,41
PU04190,PR00009,19
PU04191,PR00951,31
PU04192,PR00747,27
PU04193,PR00227,7
PU04194,PR00822,22
PU04195,PR00183,49
PU04196,PR00846,35
PU04197,PR00588,17
PU04198,PR00545,39
PU04199,PR00345,17
PU04200,PR00869,12
PU04201,PR00203,25
PU04202,PR00415,32
PU04203,PR00639,16
PU04204,PR00987,31
PU04205,PR00478,16
PU04206,PR00875,27
PU04207,PR00836,8
PU04208,PR00819,5
PU04209,PR00253,17
PU04210,PR00069,25
PU04211,PR00421,46
PU04212,PR00540,31
PU04213,PR00932,50
PU04214,PR00571,13
PU04215,PR00539,19
PU04216,PR00006,37
PU04217,PR00935,7
PU04218,PR00367,50
PU04219,PR00232,36
PU04220,PR00251,10
PU04221,PR00120,46
PU04222,PR00393,13
PU04223,PR00708,50
PU04224,PR00081,21
PU04225,PR00421,48
PU04226,PR00507,10
PU04227,PR00531,1
PU04228,PR00796,32
PU04229,PR00851,24
PU04230,PR00886,6
PU04231,PR00292,36
PU04232,PR00451,6
PU04233,PR00812,30
PU04234,PR00354,5
PU04235,PR00603,5
PU04236,PR00277,47
PU04237,PR00625,32
PU04238,PR00568,8
PU04239,PR00139,28
PU04240,PR00889,49
PU04241,PR00249,41
PU04242,PR00134,23
PU04243,PR00908,50
PU04244,PR00386,4
PU04245,PR00232,17
PU04246,PR00106,20
PU04247,PR00917,16
PU04248,PR00656,42
PU04249,PR00288,10
PU04250,PR00262,17
PU04251,PR00674,47
PU04252,PR00947,27
PU04253,PR00295,44
PU04254,PR00793,15
PU04255,PR00928,11
PU04256,PR00975,7
PU04257,PR00196,47
PU04258,PR00731,27
PU04259,PR00776,12
PU04260,PR00192,13
PU04261,PR00205,26
PU04262,PR00094,26
PU04263,PR00707,36
PU04264,PR00617,22
PU04265,PR00220,43
PU04266,PR00760,9
PU04267,PR00720,39
PU04268,PR00515,25
PU04269,PR00044,19
PU04270,PR00333,43
PU04271,PR00164,9
PU04272,PR00183,33
PU04273,PR00942,9
PU04274,PR00060,7
PU04275,PR00928,15
PU04276,PR00858,48
PU04277,PR00254,40
PU04278,PR00855,25
PU04279,PR00223,47
PU04280,PR00659,14
PU04281,PR00845,18
PU04282,PR00682,5
PU04283,PR00725,45
PU04284,PR00188,18
PU04285,PR00932,37
PU04286,PR00636,28
PU04287,PR00651,16
PU04288,PR00203,17
PU04289,PR00501,49
PU04290,PR00119,9
PU04291,PR00049,48
PU04292,PR00846,34
PU04293,PR00312,23
PU04294,PR00281,25
PU04295,PR00336,20
PU04296,PR00055,49
PU04297,PR00993,12
PU04298,PR00841,39
PU04299,PR00856,7
PU04300,PR00735,28
PU04301,PR00792,3
PU04302,PR00074,2
PU04303,PR00851,14
PU04304,PR00718,4
PU04305,PR00186,18
PU04306,PR00011,42
PU04307,PR00074,15
PU04308,PR00580,25
PU04309,PR00145,6
PU04310,PR00361,15
PU04311,PR00186,45
PU04312,PR00876,40
PU04313,PR00885,16
PU04314,PR00186,4
PU04315,PR00783,35
PU04316,PR00732,11
PU04317,PR00575,45
PU04318,PR00692,13
PU04319,PR00511,28
PU04320,PR00250,27
PU04321,PR00450,50
PU04322,PR00021,12
PU04323,PR00033,38
PU04324,PR00553,19
PU04325,PR00332,5
PU04326,PR00534,31
PU04327,PR00305,35
PU04328,PR00905,44
PU04329,PR00242,40
PU04330,PR00115,6
PU04331,PR00346,50
PU04332,PR00670,3
PU04333,PR00229,22
PU04334,PR00414,44
PU04335,PR00280,49
PU04336,PR00696,41
PU04337,PR00401,7
PU04338,PR00909,1
PU04339,PR00338,14
PU04340,PR00285,9
PU04341,PR00284,46
PU04342,PR00747,41
PU04343,PR00466,46
PU04344,PR00551,2
PU04345,PR00525,5
PU04346,PR00490,10
PU04347,PR00763,7
PU04348,PR00667,29
PU04349,PR00512,46
PU04350,PR00365,35
PU04351,PR00688,6
PU04352,PR00527,36
PU04353,PR00996,5
PU04354,PR00286,35
PU04355,PR00071,10
PU04356,PR00883,3
PU04357,PR00298,2
PU04358,PR00620,11
PU04359,PR00971,23
PU04360,PR00431,17
PU04361,PR00574,31
PU04362,PR00991,27
PU04363,PR00507,21
PU04364,PR00540,8
PU04365,PR00572,4
PU04366,PR00380,39
PU04367,PR00335,10
PU04368,PR00117,17
PU04369,PR00757,33
PU04370,PR00307,49
PU04371,PR00020,26
PU04372,PR00132,42
PU04373,PR00715,8
PU04374,PR00255,33
PU04375,PR00653,42
PU04376,PR00919,40
PU04377,PR00511,25
PU04378,PR00342,6
PU04379,PR00639,1
PU04380,PR00094,33
PU04381,PR00828,33
PU04382,PR00566,5
PU04383,PR00112,3
PU04384,PR00289,42
PU04385,PR00275,15
PU04386,PR00098,28
PU04387,PR00960,8
PU04388,PR00275,4
PU04389,PR00251,35
PU04390,PR00432,26
PU04391,PR00468,18
PU04392,PR00056,38
PU04393,PR00462,14
PU04394,PR00311,15
PU04395,PR00232,7
PU04396,PR00882,19
PU04397,PR00128,44
PU04398,PR00971,18
PU04399,PR00327,35
PU04400,PR00404,15
PU04401,PR00901,43
PU04402,PR00106,28
PU04403,PR00409,23
PU04404,PR00010,48
PU04405,PR00416,15
PU04406,PR00671,25
PU04407,PR00671,14
PU04408,PR00813,29
PU04409,PR00517,1
PU04410,PR00238,20
PU04411,PR00451,9
PU04412,PR00380,31
PU04413,PR00990,32
PU04414,PR00562,11
PU04415,PR00490,36
PU04416,PR00430,17
PU04417,PR00978,29
PU04418,PR00481,8
PU04419,PR00449,40
PU04420,PR00854,4
PU04421,PR00584,49
PU04422,PR00625,11
PU04423,PR00804,22
PU04424,PR00005,44
PU04425,PR00802,39
PU04426,PR00944,32
PU04427,PR00080,47
PU04428,PR00687,29
PU04429,PR00383,1
PU04430,PR00832,50
PU04431,PR00483,18
PU04432,PR00588,48
PU04433,PR00446,15
PU04434,PR00690,11
PU04435,PR00671,33
PU04436,PR00794,30
PU04437,PR00637,4
PU04438,PR00658,46
PU04439,PR00889,43
PU04440,PR00878,50
PU04441,PR00836,38
PU04442,PR00063,28
PU04443,PR00233,48
PU04444,PR00846,37
PU04445,PR00879,6
PU04446,PR00195,41
PU04447,PR00800,15
PU04448,PR00831,42
PU04449,PR00768,19
PU04450,PR00029,14
PU04451,PR00530,46
PU04452,PR00685,44
PU04453,PR00049,45
PU04454,PR00653,11
PU04455,PR00726,36
PU04456,PR00959,49
PU04457,PR00023,18
PU04458,PR00926,36
PU04459,PR00273,49
PU04460,PR00405,14
PU04461,PR00110,1
PU04462,PR00225,42
PU04463,PR00688,17
PU04464,PR00755,50
PU04465,PR00822,17
PU04466,PR00055,11
PU04467,PR00983,45
PU04468,PR00643,35
PU04469,PR00521,1
PU04470,PR00522,39
PU04471,PR00521,14
PU04472,PR00747,25
PU04473,PR00606,23
PU04474,PR00074,16
PU04475,PR00090,42
PU04476,PR00575,5
PU04477,PR00426,18
PU04478,PR00862,26
PU04479,PR00805,2
PU04480,PR00178,20
PU04481,PR00974,12
PU04482,PR00391,6
PU04483,PR00238,28
PU04484,PR00720,45
PU04485,PR00616,41
PU04486,PR00702,23
PU04487,PR00058,7
PU04488,PR00078,34
PU04489,PR00725,15
PU04490,PR00545,50
PU04491,PR00451,3
PU04492,PR00439,37
PU04493,PR00534,31
PU04494,PR00489,42
PU04495,PR00491,26
PU04496,PR00028,19
PU04497,PR00346,23
PU04498,PR00951,12
PU04499,PR00134,30
PU04500,PR00512,15
PU04501,PR00559,15
PU04502,PR00880,34
PU04503,PR00574,41
PU04504,PR00685,49
PU04505,PR00451,5
PU04506,PR00070,28
PU04507,PR00989,43
PU04508,PR00064,45
PU04509,PR00493,28
PU04510,PR00754,1
PU04511,PR00412,39
PU04512,PR00874,13
PU04513,PR00168,36
PU04514,PR00884,37
PU04515,PR00962,6
PU04516,PR00490,14
PU04517,PR00905,7
PU04518,PR00069,40
PU04519,PR00413,11
PU04520,PR00650,6
PU04521,PR00499,10
PU04522,PR00187,31
PU04523,PR00640,7
PU04524,PR00144,33
PU04525,PR00274,6
PU04526,PR00810,30
PU04527,PR00262,33
PU04528,PR00378,9
PU04529,PR00035,11
PU04530,PR00023,24
PU04531,PR00111,14
PU04532,PR00313,15
PU04533,PR00669,46
PU04534,PR00675,31
PU04535,PR00996,10
PU04536,PR00860,28
PU04537,PR00412,22
PU04538,PR00306,5
PU04539,PR00105,33
PU04540,PR00928,5
PU04541,PR00752,5
PU04542,PR00044,44
PU04543,PR00063,32
PU04544,PR00441,48
PU04545,PR00416,31
PU04546,PR00449,24
PU04547,PR00705,32
PU04548,PR00245,30
PU04549,PR00083,47
PU04550,PR00885,21
PU04551,PR00754,34
PU04552,PR00628,30
PU04553,PR00554,24
PU04554,PR00403,33
PU04555,PR00185,11
PU04556,PR00010,1
PU04557,PR00358,9
PU04558,PR00908,48
PU04559,PR00003,23
PU04560,PR00336,28
PU04561,PR00342,28
PU04562,PR00333,44
PU04563,PR00855,25
PU04564,PR00562,22
PU04565,PR00476,3
PU04566,PR00667,22
PU04567,PR00120,35
PU04568,PR00854,21
PU04569,PR00574,30
PU04570,PR00287,13
PU04571,PR00749,25
PU04572,PR00494,18
PU04573,PR00980,6
PU04574,PR00697,49
PU04575,PR00927,7
PU04576,PR00228,34
PU04577,PR00877,30
PU04578,PR00073,47
PU04579,PR00645,1
PU04580,PR00562,45
PU04581,PR00698,43
PU04582,PR00189,44
PU04583,PR00151,34
PU04584,PR00234,38
PU04585,PR00883,47
PU04586,PR00164,41
PU04587,PR00647,5
PU04588,PR00560,38
PU04589,PR00793,40
PU04590,PR00526,16
PU04591,PR00337,28
PU04592,PR00700,50
PU04593,PR00237,21
PU04594,PR00683,7
PU04595,PR00300,31
PU04596,PR00497,34
PU04597,PR00480,23
PU04598,PR00187,9
PU04599,PR00947,15
PU04600,PR00892,43
PU04601,PR00734,49
PU04602,PR00869,38
PU04603,PR00913,40
PU04604,PR00861,35
PU04605,PR00417,48
PU04606,PR00882,29
PU04607,PR00235,25
PU04608,PR00107,18
PU04609,PR00582,24
PU04610,PR00491,49
PU04611,PR00252,18
PU04612,PR00654,41
PU04613,PR00941,26
PU04614,PR00790,4
PU04615,PR00060,2
PU04616,PR00891,11
PU04617,PR00941,17
PU04618,PR00810,40
PU04619,PR00661,50
PU04620,PR00187,11
PU04621,PR00595,15
PU04622,PR00422,34
PU04623,PR00048,12
PU04624,PR00591,46
PU04625,PR00763,3
PU04626,PR00046,29
PU04627,PR00475,19
PU04628,PR00542,29
PU04629,PR00370,4
PU04630,PR00932,3
PU04631,PR00039,24
PU04632,PR00849,28
PU04633,PR00023,10
PU04634,PR00312,9
PU04635,PR00358,44
PU04636,PR00897,4
PU04637,PR00509,42
PU04638,PR00140,20
PU04639,PR00659,35
PU04640,PR00714,49
PU04641,PR00909,37
PU04642,PR00229,8
PU04643,PR00931,9
PU04644,PR00059,45
PU04645,PR00675,50
PU04646,PR00753,39
PU04647,PR00955,18
PU04648,PR00569,1
PU04649,PR00337,32
PU04650,PR00768,46
PU04651,PR00412,40
PU04652,PR00973,39
PU04653,PR00014,14
PU04654,PR00412,15
PU04655,PR00229,24
PU04656,PR00089,13
PU04657,PR00731,18
PU04658,PR00132,22
PU04659,PR00791,26
PU04660,PR00340,47
PU04661,PR00258,13
PU04662,PR00027,48
PU04663,PR00726,26
PU04664,PR00886,19
PU04665,PR00111,41
PU04666,PR00994,6
PU04667,PR00008,29
PU04668,PR00405,31
PU04669,PR00738,23
PU04670,PR00910,49
PU04671,PR00618,21
PU04672,PR00491,1
PU04673,PR00845,44
PU04674,PR00548,32
PU04675,PR00159,25
PU04676,PR00090,14
PU04677,PR00066,16
PU04678,PR00670,16
PU04679,PR00398,24
PU04680,PR00114,40
PU04681,PR00598,24
PU04682,PR00736,44
PU04683,PR00421,20
PU04684,PR00364,2
PU04685,PR00677,4
PU04686,PR00174,21
PU04687,PR00926,21
PU04688,PR00334,41
PU04689,PR00705,39
PU04690,PR00303,12
PU04691,PR00752,1
PU04692,PR00859,4
PU04693,PR00325,6
PU04694,PR00573,24
PU04695,PR00476,44
PU04696,PR00193,37
PU04697,PR00764,2
PU04698,PR00484,36
PU04699,PR00565,29
PU04700,PR00948,39
PU04701,PR00014,2
PU04702,PR00177,36
PU04703,PR00821,36
PU04704,PR00187,35
PU04705,PR00904,43
PU04706,PR00610,43
PU04707,PR00181,12
PU04708,PR00280,2
PU04709,PR00075,7
PU04710,PR00391,37
PU04711,PR00164,6
PU04712,PR00663,44
PU04713,PR00664,12
PU04714,PR00217,12
PU04715,PR00517,36
PU04716,PR00499,43
PU04717,PR00780,24
PU04718,PR00214,17
PU04719,PR00003,16
PU04720,PR00233,12
PU04721,PR00587,6
PU04722,PR00218,16
PU04723,PR00085,29
PU04724,PR00011,26
PU04725,PR00393,14
PU04726,PR00991,49
PU04727,PR00026,43
PU04728,PR00637,5
PU04729,PR00892,14
PU04730,PR00970,46
PU04731,PR00838,16
PU04732,PR00051,7
PU04733,PR00589,11
PU04734,PR00113,8
PU04735,PR00180,37
PU04736,PR00915,30
PU04737,PR00321,18
PU04738,PR00036,3
PU04739,PR00744,43
PU04740,PR00801,30
PU04741,PR00572,7
PU04742,PR00764,37
PU04743,PR00616,27
PU04744,PR00742,40
PU04745,PR00011,40
PU04746,PR00047,48
PU04747,PR00925,13
PU04748,PR00069,43
PU04749,PR00613,35
PU04750,PR00591,50
PU04751,PR00924,30
PU04752,PR00249,30
PU04753,PR00275,13
PU04754,PR00134,18
PU04755,PR00888,22
PU04756,PR00363,31
PU04757,PR00184,39
PU04758,PR00051,20
PU04759,PR00144,13
PU04760,PR00268,47
PU04761,PR00030,37
PU04762,PR00984,31
PU04763,PR00837,16
PU04764,PR00152,49
PU04765,PR00539,29
PU04766,PR00164,8
PU04767,PR00374,4
PU04768,PR00384,48
PU04769,PR00429,46
PU04770,PR00497,5
PU04771,PR00221,30
PU04772,PR00046,28
PU04773,PR00133,35
PU04774,PR00284,29
PU04775,PR00839,18
PU04776,PR00371,40
PU04777,PR00208,15
PU04778,PR00627,8
PU04779,PR00474,48
PU04780,PR00099,35
PU04781,PR00036,28
PU04782,PR00717,33
PU04783,PR00222,15
PU04784,PR00047,21
PU04785,PR00551,2
PU04786,PR00818,39
PU04787,PR00385,42
PU04788,PR00641,36
PU04789,PR00605,24
PU04790,PR00264,6
PU04791,PR00487,17
PU04792,PR00742,12
PU04793,PR00411,24
PU04794,PR00806,31
PU04795,PR00330,16
PU04796,PR00588,2
PU04797,PR00215,2
PU04798,PR00060,48
PU04799,PR00284,32
PU04800,PR00841,43
PU04801,PR00440,21
PU04802,PR00864,13
PU04803,PR00425,15
PU04804,PR00955,36
PU04805,PR00619,20
PU04806,PR00440,13
PU04807,PR00653,3
PU04808,PR00064,9
PU04809,PR00115,33
PU04810,PR00175,14
PU04811,PR00333,5
PU04812,PR00172,47
PU04813,PR00207,12
PU04814,PR00461,39
PU04815,PR00904,29
PU04816,PR00095,37
PU04817,PR00659,39
PU04818,PR00483,38
PU04819,PR00126,42
PU04820,PR00822,41
PU04821,PR00353,7
PU04822,PR00023,35
PU04823,PR00627,43
PU04824,PR00525,39
PU04825,PR00952,26
PU04826,PR00453,26
PU04827,PR00105,27
PU04828,PR00589,17
PU04829,PR00862,23
PU04830,PR00007,18
PU04831,PR00476,21
PU04832,PR00226,35
PU04833,PR00867,17
PU04834,PR00220,33
PU04835,PR00806,36
PU04836,PR00973,12
PU04837,PR00190,37
PU04838,PR00966,12
PU04839,PR00390,40
PU04840,PR00631,32
PU04841,PR00253,33
PU04842,PR00537,24
PU04843,PR00553,39
PU04844,PR00820,24
PU04845,PR00046,39
PU04846,PR00677,21
PU04847,PR00377,48
PU04848,PR00246,13
PU04849,PR00163,26
PU04850,PR00270,26
PU04851,PR00649,4
PU04852,PR00353,22
PU04853,PR00438,41
PU04854,PR00740,43
PU04855,PR00906,7
PU04856,PR00787,23
PU04857,PR00172,28
PU04858,PR00800,36
PU04859,PR00013,17
PU04860,PR00981,6
PU04861,PR00400,34
PU04862,PR00701,49
PU04863,PR00225,24
PU04864,PR00638,46
PU04865,PR00638,49
PU04866,PR00440,1
PU04867,PR00993,8
PU04868,PR00919,23
PU04869,PR00492,24
PU04870,PR00441,27
PU04871,PR00957,11
PU04872,PR00178,15
PU04873,PR00654,3
PU04874,PR00355,35
PU04875,PR00697,22
PU04876,PR00970,19
PU04877,PR00054,43
PU04878,PR00178,17
PU04879,PR00340,6
PU04880,PR00118,12
PU04881,PR00526,11
PU04882,PR00521,3
PU04883,PR00926,29
PU04884,PR00329,29
PU04885,PR00409,23
PU04886,PR00606,4
PU04887,PR00811,35
PU04888,PR00100,17
PU04889,PR00428,38
PU04890,PR00370,47
PU04891,PR00957,1
PU04892,PR00544,7
PU04893,PR00730,14
PU04894,PR00048,2
PU04895,PR00702,2
PU04896,PR00122,44
PU04897,PR00169,9
PU04898,PR00436,36
PU04899,PR00275,37
PU04900,PR00444,14
PU04901,PR00540,18
PU04902,PR00051,28
PU04903,PR00803,24
PU04904,PR00577,15
PU04905,PR00972,50
PU04906,PR00080,8
PU04907,PR00794,18
PU04908,PR00676,30
PU04909,PR00297,36
PU04910,PR00853,33
PU04911,PR00610,49
PU04912,PR00943,32
PU04913,PR00338,33
PU04914,PR00036,42
PU04915,PR00945,32
PU04916,PR00123,7
PU04917,PR00869,12
PU04918,PR00052,24
PU04919,PR00905,20
PU04920,PR00893,39
PU04921,PR00675,8
PU04922,PR00377,21
PU04923,PR00837,13
PU04924,PR00296,23
PU04925,PR00960,12
PU04926,PR00700,43
PU04927,PR00716,1
PU04928,PR00991,5
PU04929,PR00527,26
PU04930,PR00292,17
PU04931,PR00997,16
PU04932,PR00513,27
PU04933,PR00152,36
PU04934,PR00669,22
PU04935,PR00389,15
PU04936,PR00863,19
PU04937,PR00954,40
PU04938,PR00568,45
PU04939,PR00725,40
PU04940,PR00061,6
PU04941,PR00280,27
PU04942,PR00084,40
PU04943,PR00528,23
PU04944,PR00342,23
PU04945,PR00371,24
PU04946,PR00522,45
PU04947,PR00699,33
PU04948,PR00048,44
PU04949,PR00288,24
PU04950,PR00253,36
PU04951,PR00433,34
PU04952,PR00032,12
PU04953,PR00343,36
PU04954,PR00954,36
PU04955,PR00817,29
PU04956,PR00708,32
PU04957,PR00390,28
PU04958,PR00610,2
PU04959,PR00094,47
PU04960,PR00960,40
PU04961,PR00432,26
PU04962,PR00970,39
PU04963,PR00232,5
PU04964,PR00475,36
PU04965,PR00676,1
PU04966,PR00427,26
PU04967,PR00100,18
PU04968,PR00948,19
PU04969,PR00231,45
PU04970,PR00789,7
PU04971,PR00920,19
PU04972,PR00854,13
PU04973,PR00826,12
PU04974,PR00591,16
PU04975,PR00032,41
PU04976,PR00239,43
PU04977,PR00040,3
PU04978,PR00428,43
PU04979,PR00100,24
PU04980,PR00391,39
PU04981,PR00595,43
PU04982,PR00236,5
PU04983,PR00157,8
PU04984,PR00848,41
PU04985,PR00709,40
PU04986,PR00025,32
PU04987,PR00004,11
PU04988,PR00332,34
PU04989,PR00392,35
PU04990,PR00331,25
PU04991,PR00381,40
PU04992,PR00760,47
PU04993,PR00867,10
PU04994,PR00123,9
PU04995,PR00844,33
PU04996,PR00781,39
PU04997,PR00470,16
PU04998,PR00817,50
PU04999,PR00033,39
PU05000,PR00864,19
PU05001,PR00620,45
PU05002,PR00486,30
PU05003,PR00006,35
PU05004,PR00287,40
PU05005,PR00283,36
PU05006,PR00751,48
PU05007,PR00945,3
PU05008,PR00699,18
PU05009,PR00717,5
PU05010,PR00093,6
PU05011,PR00889,28
PU05012,PR00990,20
PU05013,PR00728,3
PU05014,PR00823,31
PU05015,PR00708,40
PU05016,PR00745,11
PU05017,PR00022,20
PU05018,PR00663,16
PU05019,PR00693,28
PU05020,PR00721,28
PU05021,PR00869,25
PU05022,PR00363,8
PU05023,PR00635,12
PU05024,PR00768,10
PU05025,PR00254,47
PU05026,PR00513,31
PU05027,PR00492,28
PU05028,PR00179,18
PU05029,PR00625,19
PU05030,PR00250,28
PU05031,PR00966,36
PU05032,PR00990,50
PU05033,PR00454,30
PU05034,PR00069,18
PU05035,PR00799,47
PU05036,PR00757,39
PU05037,PR00283,11
PU05038,PR00976,36
PU05039,PR00911,21
PU05040,PR00677,15
PU05041,PR00306,6
PU05042,PR00553,28
PU05043,PR00519,25
PU05044,PR00182,9
PU05045,PR00282,43
PU05046,PR00561,25
PU05047,PR00034,11
PU05048,PR00689,50
PU05049,PR00136,23
PU05050,PR00960,10
PU05051,PR00715,6
PU05052,PR00951,32
PU05053,PR00267,10
PU05054,PR00117,2
PU05055,PR00886,36
PU05056,PR00111,8
PU05057,PR00114,29
PU05058,PR00625,48
PU05059,PR00861,15
PU05060,PR00285,6
PU05061,PR00233,27
PU05062,PR00522,45
PU05063,PR00252,3
PU05064,PR00557,7
PU05065,PR00593,41
PU05066,PR00311,26
PU05067,PR00863,10
PU05068,PR00201,16
PU05069,PR00451,16
PU05070,PR00310,8
PU05071,PR00673,23
PU05072,PR00715,47
PU05073,PR00879,11
PU05074,PR00738,19
PU05075,PR00260,21
PU05076,PR00904,22
PU05077,PR00316,34
PU05078,PR00870,4
PU05079,PR00786,3
PU05080,PR00187,26
PU05081,PR00184,50
PU05082,PR00374,45
PU05083,PR00680,47
PU05084,PR00749,20
PU05085,PR00968,21
PU05086,PR00959,2
PU05087,PR00875,37
PU05088,PR00358,23
PU05089,PR00877,32
PU05090,PR00948,46
PU05091,PR00104,30
PU05092,PR00091,50
PU05093,PR00567,34
PU05094,PR00006,20
PU05095,PR00811,45
PU05096,PR00574,14
PU05097,PR00093,29
PU05098,PR00045,2
PU05099,PR00666,47
PU05100,PR00447,49
PU05101,PR00181,29
PU05102,PR00281,39
PU05103,PR00065,24
PU05104,PR00801,27
PU05105,PR00639,24
PU05106,PR00243,42
PU05107,PR00862,43
PU05108,PR00592,5
PU05109,PR00368,37
PU05110,PR00077,47
PU05111,PR00531,25
PU05112,PR00101,13
PU05113,PR00138,14
PU05114,PR00493,33
PU05115,PR00433,40
PU05116,PR00105,7
PU05117,PR00202,47
PU05118,PR00302,22
PU05119,PR00524,5
PU05120,PR00308,4
PU05121,PR00838,2
PU05122,PR00267,10
PU05123,PR00116,13
PU05124,PR00801,32
PU05125,PR00089,41
PU05126,PR00919,38
PU05127,PR00438,21
PU05128,PR00894,50
PU05129,PR00236,43
PU05130,PR00676,5
PU05131,PR00456,15
PU05132,PR00056,18
PU05133,PR00054,17
PU05134,PR00973,27
PU05135,PR00051,32
PU05136,PR00300,5
PU05137,PR00876,46
PU05138,PR00197,48
PU05139,PR00906,21
PU05140,PR00182,48
PU05141,PR00267,50
PU05142,PR00006,31
PU05143,PR00509,20
PU05144,PR00916,40
PU05145,PR00867,39
PU05146,PR00232,41
PU05147,PR00300,13
PU05148,PR00121,11
PU05149,PR00684,32
PU05150,PR00938,29
PU05151,PR00219,39
PU05152,PR00246,25
PU05153,PR00665,1
PU05154,PR00717,44
PU05155,PR00250,1
PU05156,PR00630,28
PU05157,PR00280,6
PU05158,PR00922,24
PU05159,PR00098,18
PU05160,PR00327,32
PU05161,PR00374,46
PU05162,PR00519,29
PU05163,PR00991,36
PU05164,PR00230,50
PU05165,PR00655,33
PU05166,PR00896,9
PU05167,PR00029,23
PU05168,PR00416,28
PU05169,PR00756,17
PU05170,PR00285,36
PU05171,PR00195,43
PU05172,PR00724,13
PU05173,PR00457,25
PU05174,PR00321,41
PU05175,PR00631,33
PU05176,PR00524,10
PU05177,PR00843,17
PU05178,PR00293,23
PU05179,PR00127,46
PU05180,PR00692,32
PU05181,PR00343,33
PU05182,PR00630,11
PU05183,PR00098,9
PU05184,PR00627,22
PU05185,PR00158,35
PU05186,PR00833,2
PU05187,PR00655,8
PU05188,PR00368,26
PU05189,PR00537,12
PU05190,PR00637,13
PU05191,PR00657,12
PU05192,PR00541,18
PU05193,PR00061,44
PU05194,PR00291,16
PU05195,PR00678,46
PU05196,PR00549,27
PU05197,PR00862,24
PU05198,PR00808,34
PU05199,PR00988,10
PU05200,PR00781,15
PU05201,PR00665,49
PU05202,PR00796,1
PU05203,PR00550,39
PU05204,PR00266,31
PU05205,PR00489,48
PU05206,PR00136,11
PU05207,PR00425,47
PU05208,PR00270,17
PU05209,PR00065,29
PU05210,PR00368,37
PU05211,PR00439,12
PU05212,PR00029,15
PU05213,PR00994,7
PU05214,PR00086,2
PU05215,PR00399,5
PU05216,PR00419,15
PU05217,PR00406,47
PU05218,PR00925,43
PU05219,PR00943,9
PU05220,PR00105,15
PU05221,PR00489,27
PU05222,PR00979,38
PU05223,PR00155,13
PU05224,PR00564,7
PU05225,PR00363,23
