PurchaseID,ShopID,UserID,PurchaseDate
PU07712,SH00870,SU00597,2019-06-16
PU07713,SH00247,SU00142,2021-04-13
PU07714,SH00101,SU00568,2019-08-18
PU07715,SH00086,SU00665,2019-04-06
PU07716,SH00167,SU00832,2019-10-05
PU07717,SH00539,SU00361,2020-01-06
PU07718,SH00235,SU00391,2021-01-25
PU07719,SH00871,SU00205,2021-05-28
PU07720,SH00206,SU00500,2019-10-24
PU07721,SH00214,SU00489,2020-12-19
PU07722,SH00935,SU00274,2019-05-19
PU07723,SH00131,SU00733,2020-10-12
PU07724,SH00812,SU00210,2019-01-03
PU07725,SH00540,SU00439,2019-07-23
PU07726,SH00016,SU00913,2019-12-03
PU07727,SH00135,SU00859,2019-05-09
PU07728,SH00298,SU00757,2021-01-11
PU07729,SH00668,SU00356,2021-01-24
PU07730,SH00865,SU00687,2019-11-21
PU07731,SH00462,SU00367,2020-01-09
PU07732,SH00824,SU00863,2019-07-29
PU07733,SH00837,SU00567,2019-09-02
PU07734,SH00805,SU00744,2020-12-14
PU07735,SH00109,SU00226,2019-11-21
PU07736,SH00438,SU00685,2019-03-22
PU07737,SH00338,SU00961,2020-08-13
PU07738,SH00035,SU00242,2020-06-25
PU07739,SH00386,SU00576,2020-01-17
PU07740,SH00939,SU00547,2021-02-16
PU07741,SH00774,SU00823,2020-11-19
PU07742,SH00338,SU00476,2019-07-15
PU07743,SH00395,SU00117,2020-04-30
PU07744,SH00569,SU00830,2021-05-20
PU07745,SH00404,SU00309,2021-03-17
PU07746,SH00632,SU00563,2019-01-21
PU07747,SH00687,SU00387,2020-11-04
PU07748,SH00905,SU00500,2021-03-02
PU07749,SH00951,SU00790,2020-06-22
PU07750,SH00117,SU00654,2019-05-05
PU07751,SH00103,SU00781,2021-05-26
PU07752,SH00995,SU00709,2020-11-15
PU07753,SH00481,SU00698,2020-03-22
PU07754,SH00115,SU00055,2019-03-15
PU07755,SH00140,SU00521,2020-08-23
PU07756,SH00304,SU00644,2020-08-07
PU07757,SH00073,SU00911,2020-08-27
PU07758,SH00657,SU00859,2020-10-04
PU07759,SH00673,SU00363,2020-02-12
PU07760,SH00474,SU00015,2020-01-25
PU07761,SH00430,SU00408,2020-03-13
PU07762,SH00930,SU00677,2020-01-05
PU07763,SH00815,SU00235,2019-07-12
PU07764,SH00175,SU00141,2021-02-22
PU07765,SH00495,SU00421,2019-08-08
PU07766,SH00304,SU00560,2019-02-25
PU07767,SH00451,SU00686,2021-02-12
PU07768,SH00945,SU00492,2020-11-08
PU07769,SH00788,SU00089,2020-03-15
PU07770,SH00130,SU00505,2020-03-18
PU07771,SH00350,SU00329,2021-02-28
PU07772,SH00998,SU00248,2019-02-02
PU07773,SH00727,SU00356,2020-02-08
PU07774,SH00837,SU00843,2020-06-21
PU07775,SH00672,SU00404,2019-05-24
PU07776,SH00377,SU00113,2021-03-11
PU07777,SH00068,SU00482,2021-01-28
PU07778,SH00612,SU00485,2020-05-10
PU07779,SH00562,SU00444,2020-11-26
PU07780,SH00398,SU00200,2019-11-09
PU07781,SH00167,SU00724,2020-07-06
PU07782,SH00619,SU00079,2019-04-08
PU07783,SH00570,SU00332,2021-01-02
PU07784,SH00713,SU00297,2020-05-23
PU07785,SH00979,SU00982,2019-11-15
PU07786,SH00594,SU00912,2020-08-02
PU07787,SH00992,SU00377,2019-11-05
PU07788,SH00823,SU00074,2020-10-24
PU07789,SH00685,SU00169,2019-01-01
PU07790,SH00824,SU00031,2020-05-17
PU07791,SH00774,SU00612,2019-11-14
PU07792,SH00893,SU00866,2020-06-11
PU07793,SH00894,SU00368,2020-01-27
PU07794,SH00303,SU00637,2020-04-19
PU07795,SH00816,SU00647,2019-05-12
PU07796,SH00054,SU00431,2019-04-22
PU07797,SH00572,SU00336,2019-11-22
PU07798,SH00041,SU00137,2019-12-10
PU07799,SH00320,SU00842,2019-06-08
PU07800,SH00193,SU00229,2020-09-17
PU07801,SH00942,SU00989,2019-12-01
PU07802,SH00310,SU00478,2021-01-06
PU07803,SH00653,SU00783,2020-03-10
PU07804,SH00990,SU00577,2021-05-11
PU07805,SH00970,SU00560,2019-03-09
PU07806,SH00117,SU00772,2019-05-07
PU07807,SH00383,SU00199,2019-08-01
PU07808,SH00091,SU00648,2020-06-07
PU07809,SH00777,SU00669,2019-11-11
PU07810,SH00844,SU00378,2019-03-28
PU07811,SH00275,SU00022,2019-04-12
PU07812,SH00249,SU00010,2019-07-12
PU07813,SH00388,SU00924,2019-01-03
PU07814,SH00606,SU00288,2019-01-20
PU07815,SH00627,SU00941,2020-03-05
PU07816,SH00347,SU00247,2019-10-01
PU07817,SH00950,SU00854,2021-05-29
PU07818,SH00466,SU00674,2019-05-30
PU07819,SH00532,SU00068,2019-12-18
PU07820,SH00198,SU00030,2020-09-02
PU07821,SH00003,SU00413,2020-03-11
PU07822,SH00830,SU00249,2020-08-26
PU07823,SH00685,SU00866,2019-07-31
PU07824,SH00042,SU00191,2020-12-07
PU07825,SH00423,SU00378,2021-04-07
PU07826,SH00939,SU00116,2019-11-16
PU07827,SH00403,SU00479,2020-08-14
PU07828,SH00395,SU00350,2020-12-08
PU07829,SH00671,SU00732,2019-05-06
PU07830,SH00302,SU00985,2020-11-08
PU07831,SH00682,SU00303,2020-04-28
PU07832,SH00963,SU00880,2020-01-25
PU07833,SH00075,SU00604,2020-03-12
PU07834,SH00215,SU00953,2020-11-09
PU07835,SH00185,SU00060,2021-02-27
PU07836,SH00715,SU00632,2019-02-20
PU07837,SH00397,SU00822,2019-08-23
PU07838,SH00825,SU00636,2020-01-15
PU07839,SH00426,SU00211,2020-07-21
PU07840,SH00192,SU00837,2020-11-10
PU07841,SH00943,SU00596,2020-06-01
PU07842,SH00336,SU00972,2021-05-02
PU07843,SH00527,SU00970,2020-12-16
PU07844,SH00341,SU00569,2019-02-20
PU07845,SH00844,SU00283,2020-06-06
PU07846,SH00657,SU00810,2019-04-23
PU07847,SH00707,SU00720,2020-05-05
PU07848,SH00851,SU00669,2020-11-04
PU07849,SH00218,SU00538,2020-12-10
PU07850,SH00127,SU00442,2021-02-12
PU07851,SH00145,SU00772,2019-03-02
PU07852,SH00516,SU00381,2019-07-15
PU07853,SH00768,SU00735,2019-12-19
PU07854,SH00699,SU00741,2020-08-24
PU07855,SH00067,SU00481,2020-03-24
PU07856,SH00481,SU00491,2019-09-27
PU07857,SH00104,SU00412,2020-11-16
PU07858,SH00562,SU00968,2020-12-29
PU07859,SH00987,SU00740,2019-09-07
PU07860,SH00626,SU00760,2020-04-13
PU07861,SH00408,SU00799,2019-11-12
PU07862,SH00892,SU00088,2021-01-09
PU07863,SH00360,SU00260,2019-11-13
PU07864,SH00007,SU00359,2021-01-27
PU07865,SH00329,SU00309,2020-04-24
PU07866,SH00970,SU00940,2019-06-12
PU07867,SH00090,SU00059,2021-05-03
PU07868,SH00814,SU00473,2021-03-31
PU07869,SH00037,SU00462,2019-04-08
PU07870,SH00074,SU00308,2019-07-30
PU07871,SH00917,SU00004,2021-05-08
PU07872,SH00784,SU00383,2021-02-13
PU07873,SH00770,SU00522,2020-05-07
PU07874,SH00705,SU00342,2019-10-24
PU07875,SH00859,SU00344,2020-01-29
PU07876,SH00250,SU00259,2019-12-25
PU07877,SH00869,SU00886,2020-07-06
PU07878,SH00768,SU00707,2019-01-17
PU07879,SH00468,SU00844,2020-01-12
PU07880,SH00771,SU00357,2020-11-02
PU07881,SH00894,SU00463,2019-01-22
PU07882,SH00806,SU00822,2019-03-21
PU07883,SH00593,SU00688,2020-04-25
PU07884,SH00960,SU00482,2019-06-24
PU07885,SH00998,SU00166,2019-08-30
PU07886,SH00011,SU00351,2021-04-22
PU07887,SH00941,SU00116,2021-05-13
PU07888,SH00452,SU00988,2019-02-18
PU07889,SH00949,SU00860,2020-01-17
PU07890,SH00625,SU00811,2019-02-17
PU07891,SH00420,SU00180,2020-04-14
PU07892,SH00364,SU00889,2019-06-28
PU07893,SH00835,SU00805,2020-06-26
PU07894,SH00757,SU00199,2019-10-24
PU07895,SH00571,SU00605,2019-11-20
PU07896,SH00651,SU00389,2020-06-22
PU07897,SH00622,SU00386,2019-11-08
PU07898,SH00998,SU00717,2019-05-24
PU07899,SH00595,SU00645,2020-05-10
PU07900,SH00335,SU00181,2020-05-14
PU07901,SH00729,SU00983,2020-02-11
PU07902,SH00216,SU00830,2019-12-28
PU07903,SH00358,SU00470,2019-06-10
PU07904,SH00278,SU00135,2019-04-05
PU07905,SH00690,SU00255,2019-03-07
PU07906,SH00627,SU00683,2021-05-05
PU07907,SH00108,SU00121,2019-04-22
PU07908,SH00778,SU00617,2020-08-22
PU07909,SH00721,SU00220,2021-03-11
PU07910,SH00204,SU00277,2019-03-15
PU07911,SH00423,SU00073,2020-01-22
PU07912,SH00081,SU00523,2019-03-15
PU07913,SH00702,SU00647,2019-08-28
PU07914,SH00391,SU00743,2019-02-08
PU07915,SH00931,SU00996,2020-05-06
PU07916,SH00828,SU00606,2020-07-03
PU07917,SH00690,SU00924,2020-01-11
PU07918,SH00375,SU00900,2020-11-16
PU07919,SH00522,SU00430,2019-04-28
PU07920,SH00700,SU00667,2019-07-17
PU07921,SH00253,SU00389,2019-01-16
PU07922,SH00215,SU00663,2019-02-06
PU07923,SH00984,SU00786,2019-12-18
PU07924,SH00151,SU00805,2020-06-29
PU07925,SH00032,SU00636,2021-01-02
PU07926,SH00769,SU00043,2019-03-09
PU07927,SH00408,SU00355,2020-03-24
PU07928,SH00181,SU00914,2020-06-22
PU07929,SH00754,SU00119,2020-03-03
PU07930,SH00312,SU00699,2019-04-21
PU07931,SH00568,SU00752,2019-03-21
PU07932,SH00724,SU00565,2019-04-17
PU07933,SH00384,SU00439,2020-12-28
PU07934,SH00200,SU00374,2020-01-26
PU07935,SH00353,SU00211,2019-10-13
PU07936,SH00366,SU00162,2021-05-20
PU07937,SH00586,SU00382,2019-05-07
PU07938,SH00884,SU00306,2021-01-07
PU07939,SH00347,SU00604,2019-05-15
PU07940,SH00266,SU00471,2021-04-23
PU07941,SH00427,SU00080,2020-04-16
PU07942,SH00270,SU00780,2020-01-14
PU07943,SH00403,SU00543,2019-12-22
PU07944,SH00416,SU00548,2020-03-23
PU07945,SH00366,SU00728,2019-05-29
PU07946,SH00131,SU00156,2020-01-14
PU07947,SH00382,SU00108,2020-06-03
PU07948,SH00777,SU00620,2019-09-13
PU07949,SH00097,SU00141,2020-05-12
PU07950,SH00791,SU00289,2019-09-26
PU07951,SH00118,SU00449,2019-01-23
PU07952,SH00121,SU00076,2021-02-05
PU07953,SH00456,SU00248,2020-10-25
PU07954,SH00425,SU00707,2020-10-23
PU07955,SH00934,SU00094,2019-08-12
PU07956,SH00542,SU00653,2019-08-01
PU07957,SH00825,SU00522,2019-10-13
PU07958,SH00979,SU00670,2021-01-06
PU07959,SH00322,SU00757,2020-01-04
PU07960,SH00150,SU00512,2020-12-30
PU07961,SH00378,SU00556,2019-09-18
PU07962,SH00294,SU00143,2020-05-29
PU07963,SH00556,SU00711,2019-05-12
PU07964,SH00383,SU00441,2021-01-08
PU07965,SH00958,SU00845,2020-10-31
PU07966,SH00658,SU00575,2020-01-25
PU07967,SH00060,SU00795,2020-08-01
PU07968,SH00312,SU00683,2020-12-02
PU07969,SH00885,SU00774,2020-07-20
PU07970,SH00952,SU00530,2019-09-24
PU07971,SH00298,SU00559,2020-07-30
PU07972,SH00821,SU00858,2020-02-01
PU07973,SH00378,SU00274,2019-11-26
PU07974,SH00277,SU00614,2021-05-06
PU07975,SH00720,SU00712,2020-04-14
PU07976,SH00247,SU00853,2020-07-27
PU07977,SH00389,SU00974,2019-03-19
PU07978,SH00243,SU00514,2020-10-16
PU07979,SH00697,SU00360,2019-10-16
PU07980,SH00909,SU00269,2020-07-18
PU07981,SH00454,SU00772,2019-09-16
PU07982,SH00184,SU00901,2021-04-01
PU07983,SH00875,SU00005,2020-04-21
PU07984,SH00049,SU00912,2021-03-27
PU07985,SH00555,SU00888,2020-10-12
PU07986,SH00259,SU00491,2019-12-02
PU07987,SH00225,SU00751,2020-06-20
PU07988,SH00234,SU00429,2019-08-10
PU07989,SH00169,SU00695,2020-05-13
PU07990,SH00430,SU00689,2020-10-07
PU07991,SH00759,SU00215,2020-11-25
PU07992,SH00275,SU00526,2019-06-20
PU07993,SH00434,SU00166,2019-10-31
PU07994,SH00251,SU00047,2020-04-26
PU07995,SH00077,SU00984,2019-11-29
PU07996,SH00048,SU00175,2019-05-01
PU07997,SH00225,SU00392,2020-11-07
PU07998,SH00185,SU00922,2019-04-15
PU07999,SH00253,SU00753,2019-10-05
PU08000,SH00198,SU00258,2020-09-06
PU08001,SH00039,SU00030,2021-05-20
PU08002,SH00624,SU00859,2020-10-09
PU08003,SH00611,SU00467,2020-07-07
PU08004,SH00210,SU00234,2020-11-03
PU08005,SH00890,SU00840,2020-01-20
PU08006,SH00347,SU00780,2019-11-17
PU08007,SH00214,SU00780,2020-10-03
PU08008,SH00053,SU00413,2019-10-25
PU08009,SH00362,SU00861,2020-08-15
PU08010,SH00311,SU00710,2019-04-01
PU08011,SH00812,SU00575,2019-05-24
PU08012,SH00520,SU00391,2019-08-03
PU08013,SH00903,SU00608,2020-04-29
PU08014,SH00125,SU00514,2019-01-13
PU08015,SH00188,SU00096,2019-04-10
PU08016,SH00264,SU00323,2019-04-19
PU08017,SH00084,SU00880,2020-02-19
PU08018,SH00631,SU00873,2019-07-12
PU08019,SH00548,SU00643,2019-02-19
PU08020,SH00661,SU00323,2019-01-05
PU08021,SH00591,SU00600,2019-08-22
PU08022,SH00290,SU00484,2020-01-16
PU08023,SH00361,SU00632,2020-02-20
PU08024,SH00374,SU00662,2020-02-26
PU08025,SH00789,SU00309,2020-11-13
PU08026,SH00318,SU00740,2020-10-31
PU08027,SH00135,SU00537,2020-08-04
PU08028,SH00549,SU00288,2020-10-19
PU08029,SH00776,SU00908,2020-09-22
PU08030,SH00864,SU00317,2021-01-20
PU08031,SH00005,SU00283,2020-12-08
PU08032,SH00617,SU00575,2021-05-24
PU08033,SH00148,SU00140,2019-10-08
PU08034,SH00154,SU00713,2021-03-31
PU08035,SH00486,SU00887,2020-11-14
PU08036,SH00723,SU00916,2021-01-04
PU08037,SH00454,SU00501,2020-12-26
PU08038,SH00375,SU00076,2019-01-21
PU08039,SH00924,SU00434,2021-04-07
PU08040,SH00951,SU00560,2019-07-29
PU08041,SH00267,SU00806,2020-04-16
PU08042,SH00239,SU00937,2020-05-11
PU08043,SH00367,SU00273,2020-08-13
PU08044,SH00703,SU00121,2020-02-07
PU08045,SH00883,SU00036,2019-04-01
PU08046,SH00064,SU00507,2021-05-19
PU08047,SH00891,SU00469,2020-09-24
PU08048,SH00282,SU00422,2020-09-13
PU08049,SH00306,SU00769,2021-02-14
PU08050,SH00813,SU00789,2020-05-27
PU08051,SH00396,SU00469,2020-11-19
PU08052,SH00546,SU00338,2019-07-26
PU08053,SH00777,SU00967,2021-05-29
PU08054,SH00903,SU00916,2020-08-19
PU08055,SH00327,SU00769,2020-03-22
PU08056,SH00465,SU00311,2020-05-14
PU08057,SH00591,SU00316,2021-05-11
PU08058,SH00435,SU00193,2019-09-14
PU08059,SH00420,SU00386,2021-02-03
PU08060,SH00516,SU00836,2019-04-21
PU08061,SH00316,SU00787,2021-02-05
PU08062,SH00183,SU00966,2019-07-30
PU08063,SH00179,SU00053,2020-03-13
PU08064,SH00086,SU00656,2020-08-17
PU08065,SH00985,SU00652,2020-07-03
PU08066,SH00716,SU00849,2019-07-13
PU08067,SH00358,SU00646,2019-10-04
PU08068,SH00029,SU00295,2021-01-23
PU08069,SH00338,SU00791,2019-11-13
PU08070,SH00495,SU00663,2019-08-22
PU08071,SH00311,SU00465,2021-04-18
PU08072,SH00176,SU00529,2021-04-25
PU08073,SH00029,SU00950,2020-03-21
PU08074,SH00673,SU00106,2019-09-30
PU08075,SH00681,SU00474,2020-03-13
PU08076,SH00040,SU00785,2021-02-01
PU08077,SH00440,SU00213,2020-05-27
PU08078,SH00380,SU00454,2019-03-17
PU08079,SH00404,SU00296,2020-06-03
PU08080,SH00304,SU00433,2019-05-22
PU08081,SH00437,SU00158,2019-02-07
PU08082,SH00733,SU00058,2019-11-01
PU08083,SH01000,SU00775,2021-02-21
PU08084,SH00692,SU00421,2020-01-19
PU08085,SH00689,SU00544,2020-01-20
PU08086,SH00148,SU00640,2020-01-05
PU08087,SH00707,SU00072,2020-12-23
PU08088,SH00333,SU01000,2020-07-17
PU08089,SH00968,SU00739,2019-05-11
PU08090,SH00269,SU00411,2019-05-15
PU08091,SH00945,SU00730,2020-05-12
PU08092,SH00241,SU00553,2020-05-13
PU08093,SH00703,SU00813,2019-12-11
PU08094,SH00585,SU00329,2020-09-15
PU08095,SH00262,SU00164,2020-03-01
PU08096,SH00107,SU00325,2019-05-20
PU08097,SH00763,SU00438,2020-11-22
PU08098,SH00919,SU00302,2019-08-30
PU08099,SH00530,SU00888,2019-01-14
PU08100,SH00303,SU00518,2019-02-21
PU08101,SH00472,SU00001,2021-05-02
PU08102,SH00045,SU00470,2019-08-22
PU08103,SH00442,SU00806,2021-04-02
PU08104,SH00227,SU00435,2021-03-30
PU08105,SH00383,SU00602,2021-03-08
PU08106,SH00470,SU00892,2019-12-02
PU08107,SH00991,SU00448,2019-07-08
PU08108,SH00414,SU00610,2019-03-19
PU08109,SH00823,SU00925,2019-02-12
PU08110,SH00465,SU00561,2020-03-18
PU08111,SH00216,SU00804,2020-06-26
PU08112,SH00199,SU00196,2021-03-04
PU08113,SH00056,SU00767,2019-07-12
PU08114,SH00397,SU00601,2019-09-18
PU08115,SH00775,SU00344,2021-04-20
PU08116,SH00462,SU00921,2020-09-21
PU08117,SH00115,SU00259,2019-10-14
PU08118,SH00678,SU00953,2019-08-27
PU08119,SH00891,SU00168,2019-12-05
PU08120,SH00542,SU00861,2021-04-29
PU08121,SH00800,SU00092,2019-04-23
PU08122,SH00845,SU00270,2019-05-13
PU08123,SH00994,SU00033,2019-07-15
PU08124,SH00708,SU00414,2021-03-08
PU08125,SH00174,SU00587,2019-03-03
PU08126,SH00452,SU00712,2019-09-08
PU08127,SH00603,SU00921,2021-02-18
PU08128,SH00954,SU00917,2020-12-04
PU08129,SH00394,SU00150,2019-12-03
PU08130,SH00849,SU00888,2019-02-02
PU08131,SH00415,SU00475,2020-05-01
PU08132,SH00885,SU00560,2020-09-26
PU08133,SH00181,SU00861,2021-04-09
PU08134,SH00894,SU00638,2019-12-14
PU08135,SH00386,SU00196,2020-04-10
PU08136,SH00810,SU00844,2019-06-07
PU08137,SH00679,SU00119,2021-05-04
PU08138,SH00083,SU00458,2020-08-01
PU08139,SH00089,SU00457,2020-08-16
PU08140,SH00743,SU00254,2020-09-24
PU08141,SH00037,SU00616,2020-09-18
PU08142,SH00397,SU00661,2020-04-13
PU08143,SH00437,SU00303,2020-04-21
PU08144,SH00419,SU00498,2020-04-13
PU08145,SH00008,SU00254,2019-04-21
PU08146,SH00517,SU00978,2019-02-10
PU08147,SH00643,SU00566,2019-05-16
PU08148,SH00873,SU00499,2020-10-04
PU08149,SH00084,SU00236,2019-05-30
PU08150,SH00771,SU00128,2020-11-10
PU08151,SH00270,SU00189,2020-12-17
PU08152,SH00926,SU00428,2019-01-05
PU08153,SH00432,SU00145,2020-05-04
PU08154,SH00156,SU00974,2019-07-28
PU08155,SH00910,SU00468,2020-04-21
PU08156,SH00276,SU00451,2021-03-13
PU08157,SH00203,SU00146,2021-04-03
PU08158,SH00644,SU00784,2020-12-10
PU08159,SH00196,SU00680,2020-02-18
PU08160,SH00380,SU00401,2019-05-16
PU08161,SH00003,SU00402,2020-11-20
PU08162,SH00490,SU00537,2019-02-02
PU08163,SH00532,SU00443,2021-04-08
PU08164,SH00728,SU00552,2021-01-15
PU08165,SH00233,SU00518,2020-07-13
PU08166,SH00641,SU00493,2020-07-13
PU08167,SH00410,SU00346,2019-01-24
PU08168,SH00026,SU00933,2020-08-27
PU08169,SH00057,SU00297,2019-05-13
PU08170,SH00531,SU00899,2020-02-24
PU08171,SH00084,SU00618,2019-08-15
PU08172,SH00408,SU00696,2020-08-01
PU08173,SH00323,SU00360,2019-12-26
PU08174,SH00052,SU00239,2019-07-18
PU08175,SH00516,SU00383,2020-03-18
PU08176,SH00186,SU00296,2019-03-21
PU08177,SH00859,SU00081,2020-09-21
PU08178,SH00819,SU00621,2020-08-17
PU08179,SH01000,SU00050,2019-06-12
PU08180,SH00816,SU00356,2020-07-26
PU08181,SH00437,SU00364,2020-05-05
PU08182,SH00601,SU00952,2020-04-10
PU08183,SH00724,SU00983,2019-01-09
PU08184,SH00317,SU00477,2020-10-16
PU08185,SH00813,SU00780,2019-10-08
PU08186,SH00245,SU00596,2020-05-30
PU08187,SH00348,SU00302,2020-05-03
PU08188,SH00214,SU00221,2020-01-26
PU08189,SH00526,SU00007,2021-02-19
PU08190,SH00294,SU00890,2020-06-01
PU08191,SH00986,SU00782,2020-01-11
PU08192,SH00891,SU00129,2020-12-05
PU08193,SH00493,SU00933,2020-01-18
PU08194,SH00638,SU00920,2019-09-17
PU08195,SH00316,SU00681,2020-10-28
PU08196,SH00643,SU00965,2020-04-10
PU08197,SH00899,SU00203,2021-01-09
PU08198,SH00913,SU00059,2020-09-30
PU08199,SH00187,SU00019,2021-01-27
PU08200,SH00758,SU00569,2021-01-07
PU08201,SH00191,SU00763,2021-05-24
PU08202,SH00091,SU00376,2019-06-17
PU08203,SH00079,SU00657,2020-11-21
PU08204,SH00820,SU00426,2020-06-18
PU08205,SH00522,SU00581,2020-02-13
PU08206,SH00855,SU00662,2019-07-22
PU08207,SH00902,SU00006,2020-01-15
PU08208,SH00559,SU00992,2020-09-22
PU08209,SH00048,SU00911,2020-06-05
PU08210,SH00430,SU00365,2021-05-28
PU08211,SH00077,SU00044,2020-03-16
PU08212,SH00075,SU00390,2020-06-13
PU08213,SH00237,SU00927,2019-10-08
PU08214,SH00063,SU00116,2021-03-04
PU08215,SH00685,SU00073,2019-05-26
PU08216,SH00658,SU00308,2019-07-25
PU08217,SH00646,SU00825,2019-03-31
PU08218,SH00864,SU00254,2019-05-06
PU08219,SH00784,SU00597,2019-02-15
PU08220,SH00743,SU00228,2020-11-07
PU08221,SH00229,SU00808,2020-05-15
PU08222,SH00633,SU00839,2019-01-23
PU08223,SH00523,SU00538,2020-01-14
PU08224,SH00482,SU00113,2020-07-24
PU08225,SH00273,SU00122,2019-05-29
PU08226,SH00786,SU00182,2021-05-30
PU08227,SH00267,SU00779,2020-09-02
PU08228,SH00743,SU00506,2019-08-03
PU08229,SH00083,SU00452,2021-01-24
PU08230,SH00172,SU00621,2019-01-23
PU08231,SH00148,SU00306,2019-06-11
PU08232,SH00904,SU00222,2019-01-30
PU08233,SH00366,SU00065,2021-02-18
PU08234,SH00432,SU00397,2020-11-21
PU08235,SH00234,SU00795,2019-03-22
PU08236,SH00261,SU00622,2021-01-20
PU08237,SH00573,SU00306,2021-05-02
PU08238,SH00009,SU00183,2019-11-11
PU08239,SH00953,SU00546,2020-02-27
PU08240,SH00460,SU00395,2020-10-15
PU08241,SH00546,SU00392,2019-06-18
PU08242,SH00259,SU00312,2019-04-12
PU08243,SH00791,SU00277,2020-04-05
PU08244,SH00962,SU00981,2020-04-24
PU08245,SH00335,SU00600,2020-01-08
PU08246,SH00468,SU00775,2019-05-26
PU08247,SH00201,SU00621,2019-02-15
PU08248,SH00816,SU00257,2019-03-31
PU08249,SH00517,SU00903,2019-08-19
PU08250,SH00555,SU00904,2020-11-15
PU08251,SH00503,SU00426,2019-05-24
PU08252,SH00973,SU00561,2021-01-24
PU08253,SH00623,SU00409,2020-05-04
PU08254,SH00800,SU00737,2020-01-11
PU08255,SH00969,SU00004,2020-01-02
PU08256,SH00767,SU00172,2020-09-27
PU08257,SH00666,SU00889,2020-08-21
PU08258,SH00538,SU00707,2020-02-01
PU08259,SH00636,SU00261,2020-07-17
PU08260,SH00048,SU00447,2020-09-24
PU08261,SH00937,SU00173,2020-03-14
PU08262,SH00061,SU00296,2020-02-04
PU08263,SH00940,SU00555,2021-05-04
PU08264,SH00505,SU00110,2020-12-07
PU08265,SH00649,SU00688,2020-08-20
PU08266,SH00070,SU00398,2020-01-12
PU08267,SH00410,SU00063,2020-08-17
PU08268,SH00896,SU00950,2019-05-27
PU08269,SH00477,SU00041,2020-09-14
PU08270,SH00515,SU00939,2020-04-10
PU08271,SH00975,SU00502,2020-12-06
PU08272,SH00974,SU00646,2020-02-11
PU08273,SH00393,SU00269,2019-08-19
PU08274,SH00516,SU00306,2019-04-12
PU08275,SH00273,SU00726,2019-08-30
PU08276,SH00145,SU00410,2020-06-11
PU08277,SH00365,SU00352,2021-01-30
PU08278,SH00032,SU00458,2020-07-24
PU08279,SH00882,SU00028,2021-05-13
PU08280,SH00199,SU00745,2021-05-26
PU08281,SH00517,SU00569,2020-12-24
PU08282,SH00167,SU00844,2021-04-29
PU08283,SH00742,SU00355,2020-10-14
PU08284,SH00057,SU00488,2019-08-17
PU08285,SH00044,SU00806,2020-07-21
PU08286,SH00035,SU00466,2020-08-07
PU08287,SH00463,SU00174,2020-10-10
PU08288,SH00856,SU00485,2019-04-01
PU08289,SH00988,SU00211,2019-12-07
PU08290,SH00608,SU00674,2019-03-09
PU08291,SH00019,SU00951,2021-03-24
PU08292,SH00615,SU00737,2019-07-16
PU08293,SH00053,SU00749,2019-11-18
PU08294,SH00077,SU00188,2021-05-23
PU08295,SH00332,SU00062,2019-01-26
PU08296,SH00366,SU00603,2019-08-09
PU08297,SH00865,SU00442,2020-09-25
PU08298,SH00740,SU00060,2020-12-03
PU08299,SH00379,SU00258,2019-05-16
PU08300,SH00779,SU00071,2020-09-23
PU08301,SH00386,SU00297,2020-01-12
PU08302,SH00182,SU00261,2020-05-14
PU08303,SH00710,SU00020,2021-05-23
PU08304,SH00190,SU00476,2020-11-07
PU08305,SH00413,SU00742,2019-09-14
PU08306,SH00133,SU00560,2020-10-13
PU08307,SH00641,SU00845,2019-01-27
PU08308,SH00415,SU00362,2020-09-04
PU08309,SH00554,SU00514,2019-09-10
PU08310,SH00590,SU00750,2019-06-13
PU08311,SH00962,SU00065,2020-04-25
PU08312,SH00208,SU00059,2019-10-23
PU08313,SH00199,SU00065,2020-07-22
PU08314,SH00761,SU00459,2021-04-30
PU08315,SH00384,SU00809,2020-10-05
PU08316,SH00856,SU00846,2020-08-31
PU08317,SH00224,SU00826,2019-07-31
PU08318,SH00320,SU00294,2021-02-15
PU08319,SH00675,SU00941,2019-12-16
PU08320,SH00604,SU00412,2019-04-15
PU08321,SH00624,SU00158,2020-06-25
PU08322,SH00108,SU00102,2019-01-03
PU08323,SH00697,SU00684,2021-05-16
PU08324,SH00216,SU00145,2021-05-21
PU08325,SH00812,SU00961,2019-09-04
PU08326,SH00669,SU00890,2020-10-07
PU08327,SH00416,SU00052,2020-03-14
PU08328,SH00853,SU00442,2021-03-27
PU08329,SH00075,SU00453,2019-12-29
PU08330,SH00376,SU00368,2021-03-16
PU08331,SH00751,SU00867,2019-06-29
PU08332,SH00629,SU00311,2020-08-08
PU08333,SH00771,SU00108,2019-11-24
PU08334,SH00769,SU00965,2020-08-09
PU08335,SH00926,SU00557,2021-03-03
PU08336,SH00029,SU00492,2020-12-21
PU08337,SH00127,SU00168,2020-11-03
PU08338,SH00580,SU00468,2020-05-19
PU08339,SH00189,SU00747,2019-08-25
PU08340,SH00207,SU00993,2021-05-15
PU08341,SH00983,SU00273,2019-09-19
PU08342,SH00954,SU00691,2020-09-24
PU08343,SH00015,SU00799,2019-05-08
PU08344,SH00135,SU00169,2019-09-25
PU08345,SH00756,SU00899,2020-01-09
PU08346,SH00403,SU00861,2019-07-02
